,Date,Open Interest,Noncommercial Long,Noncommercial Short,Noncommercial Spreads,Commercial Long,Commercial Short,Total Long,Total Short,Nonreportable Positions Long,Nonreportable Positions Short,Commercial Net Position,Noncommercial Net Position
14,2022-05-17,168504.0,58241.0,44756.0,23269.0,61450.0,84595.0,142961.0,152621.0,25543.0,15883.0,-23145.0,13485.0
15,2022-05-10,166133.0,57495.0,41841.0,21305.0,60147.0,88219.0,138948.0,151364.0,27185.0,14768.0,-28072.0,15654.0
16,2022-05-03,156021.0,55605.0,29401.0,18525.0,55831.0,94237.0,129961.0,142163.0,26059.0,13857.0,-38406.0,26204.0
17,2022-04-26,160435.0,56192.0,21730.0,21073.0,54810.0,103310.0,132075.0,146113.0,28360.0,14322.0,-48500.0,34462.0
18,2022-04-19,189675.0,69821.0,23221.0,29356.0,59570.0,124006.0,158747.0,176583.0,30928.0,13092.0,-64436.0,46600.0
19,2022-04-12,179538.0,67398.0,21050.0,23139.0,56323.0,121439.0,146860.0,165627.0,32678.0,13911.0,-65116.0,46348.0
20,2022-04-05,165833.0,65375.0,20289.0,21317.0,50585.0,111429.0,137277.0,153035.0,28556.0,12798.0,-60844.0,45086.0
21,2022-03-29,165451.0,66400.0,18131.0,22086.0,49533.0,111657.0,138018.0,151873.0,27433.0,13578.0,-62124.0,48269.0
22,2022-03-22,177982.0,70071.0,21073.0,29132.0,49514.0,116050.0,148717.0,166255.0,29265.0,11727.0,-66536.0,48998.0
23,2022-03-15,183486.0,75233.0,22606.0,29532.0,49939.0,119425.0,154704.0,171563.0,28782.0,11923.0,-69486.0,52627.0
24,2022-03-08,196590.0,78609.0,24575.0,30560.0,55609.0,127991.0,164778.0,183126.0,31812.0,13464.0,-72382.0,54034.0
25,2022-03-01,177613.0,72543.0,25817.0,21328.0,56146.0,115750.0,150017.0,162895.0,27597.0,14718.0,-59604.0,46726.0
26,2022-02-22,183956.0,60145.0,28354.0,34364.0,60499.0,106480.0,155008.0,169198.0,28949.0,14759.0,-45981.0,31791.0
27,2022-02-15,174468.0,57202.0,33584.0,29038.0,61147.0,98399.0,147387.0,161021.0,27082.0,13447.0,-37252.0,23618.0
28,2022-02-08,164000.0,56874.0,37690.0,21532.0,57492.0,90813.0,135898.0,150035.0,28102.0,13964.0,-33321.0,19184.0
29,2022-02-01,164883.0,60277.0,38697.0,20639.0,57561.0,92973.0,138477.0,152310.0,26406.0,12573.0,-35412.0,21580.0
30,2022-01-25,171234.0,64359.0,32086.0,21633.0,55058.0,103811.0,141050.0,157529.0,30184.0,13705.0,-48753.0,32273.0
31,2022-01-18,164474.0,66205.0,36636.0,17260.0,54393.0,96505.0,137858.0,150401.0,26616.0,14072.0,-42112.0,29569.0
32,2022-01-11,159030.0,65656.0,38776.0,17460.0,50546.0,87965.0,133661.0,144201.0,25368.0,14829.0,-37419.0,26880.0
33,2022-01-04,153194.0,64747.0,33966.0,17907.0,43504.0,88058.0,126158.0,139931.0,27036.0,13263.0,-44554.0,30781.0
34,2021-12-28,153770.0,63660.0,37159.0,16984.0,44727.0,87476.0,125372.0,141619.0,28398.0,12151.0,-42749.0,26501.0
35,2021-12-21,157178.0,61890.0,40879.0,19312.0,46802.0,84185.0,128005.0,144377.0,29174.0,12802.0,-37383.0,21011.0
36,2021-12-14,157433.0,63472.0,41701.0,18035.0,47304.0,83698.0,128810.0,143433.0,28623.0,14000.0,-36394.0,21771.0
37,2021-12-07,151536.0,62727.0,32929.0,17335.0,43199.0,87288.0,123261.0,137552.0,28275.0,13984.0,-44089.0,29798.0
38,2021-11-30,152592.0,62837.0,24196.0,17886.0,43635.0,96799.0,124359.0,138881.0,28234.0,13711.0,-53164.0,38641.0
39,2021-11-23,164119.0,69225.0,28202.0,18944.0,44284.0,103194.0,132454.0,150340.0,31665.0,13779.0,-58910.0,41023.0
40,2021-11-16,177157.0,74556.0,27820.0,21202.0,47052.0,115533.0,142810.0,164556.0,34347.0,12601.0,-68481.0,46736.0
41,2021-11-09,165209.0,65422.0,27910.0,19859.0,49027.0,104455.0,134308.0,152224.0,30901.0,12985.0,-55428.0,37512.0
42,2021-11-02,159275.0,64265.0,31225.0,19186.0,46537.0,96424.0,129988.0,146835.0,29287.0,12440.0,-49887.0,33040.0
43,2021-10-26,159340.0,67067.0,29257.0,19403.0,44066.0,97014.0,130536.0,145673.0,28803.0,13666.0,-52948.0,37810.0
44,2021-10-19,164503.0,66774.0,36612.0,21972.0,46235.0,91488.0,134980.0,150072.0,29522.0,14430.0,-45253.0,30162.0
45,2021-10-12,157428.0,62089.0,45899.0,19283.0,48910.0,78167.0,130282.0,143349.0,27146.0,14079.0,-29257.0,16190.0
46,2021-10-05,157387.0,62747.0,48011.0,19104.0,49160.0,76090.0,131011.0,143205.0,26377.0,14182.0,-26930.0,14736.0
47,2021-09-28,157641.0,63521.0,48259.0,18353.0,49188.0,77064.0,131062.0,143676.0,26579.0,13965.0,-27876.0,15262.0
48,2021-09-21,165412.0,65145.0,52065.0,21113.0,51310.0,77930.0,137569.0,151108.0,27843.0,14304.0,-26620.0,13080.0
49,2021-09-14,157262.0,63951.0,38471.0,17866.0,47800.0,87724.0,129617.0,144062.0,27645.0,13201.0,-39924.0,25480.0
50,2021-09-07,156487.0,63832.0,35829.0,17228.0,47323.0,91058.0,128383.0,144115.0,28104.0,12372.0,-43735.0,28003.0
51,2021-08-31,156779.0,62170.0,40629.0,15940.0,49757.0,87853.0,127867.0,144422.0,28912.0,12357.0,-38096.0,21541.0
52,2021-08-24,171154.0,61287.0,42009.0,23169.0,57607.0,92006.0,142063.0,157184.0,29090.0,13969.0,-34399.0,19278.0
53,2021-08-17,174235.0,61283.0,42717.0,21293.0,62530.0,96368.0,145106.0,160378.0,29129.0,13857.0,-33838.0,18566.0
54,2021-08-10,174562.0,62303.0,40425.0,23191.0,58293.0,96694.0,143786.0,160310.0,30776.0,14252.0,-38401.0,21878.0
55,2021-08-03,162681.0,65667.0,30551.0,20000.0,47560.0,99751.0,133227.0,150302.0,29454.0,12379.0,-52191.0,35116.0
56,2021-07-27,167589.0,65805.0,36247.0,21250.0,51009.0,97290.0,138064.0,154787.0,29525.0,12801.0,-46281.0,29558.0
57,2021-07-20,171436.0,68174.0,33333.0,22662.0,50655.0,101777.0,141491.0,157772.0,29945.0,13664.0,-51122.0,34841.0
58,2021-07-13,172466.0,73915.0,31163.0,19978.0,48746.0,109804.0,142639.0,160946.0,29827.0,11520.0,-61058.0,42752.0
59,2021-07-06,175042.0,76708.0,32999.0,18743.0,49046.0,112582.0,144497.0,164325.0,30545.0,10717.0,-63536.0,43709.0
60,2021-06-29,174272.0,71758.0,31204.0,20778.0,53476.0,110742.0,146013.0,162724.0,28259.0,11548.0,-57266.0,40554.0
61,2021-06-22,200308.0,72605.0,34909.0,28681.0,67052.0,123729.0,168338.0,187319.0,31969.0,12988.0,-56677.0,37696.0
62,2021-06-15,221103.0,90109.0,36800.0,28643.0,67895.0,141425.0,186647.0,206868.0,34455.0,14235.0,-73530.0,53309.0
63,2021-06-08,211390.0,84415.0,33621.0,28901.0,61310.0,133806.0,174626.0,196328.0,36764.0,15062.0,-72496.0,50794.0
64,2021-06-01,210212.0,86402.0,37458.0,27835.0,59243.0,133509.0,173480.0,198802.0,36732.0,11410.0,-74266.0,48944.0
65,2021-05-25,207190.0,87936.0,36161.0,26493.0,58251.0,133121.0,172681.0,195776.0,34509.0,11415.0,-74870.0,51775.0
66,2021-05-18,212335.0,88710.0,36370.0,28946.0,58026.0,135264.0,175681.0,200579.0,36654.0,11755.0,-77238.0,52340.0
67,2021-05-11,204913.0,87744.0,33907.0,26001.0,57071.0,132944.0,170815.0,192852.0,34098.0,12062.0,-75873.0,53837.0
68,2021-05-04,187620.0,80139.0,31551.0,20721.0,54108.0,124557.0,154967.0,176829.0,32653.0,10791.0,-70449.0,48588.0
69,2021-04-27,189791.0,77683.0,34097.0,19494.0,58846.0,124326.0,156024.0,177918.0,33768.0,11874.0,-65480.0,43586.0
70,2021-04-20,189836.0,75341.0,34145.0,21682.0,59929.0,121462.0,156952.0,177289.0,32884.0,12547.0,-61533.0,41196.0
71,2021-04-13,182328.0,69548.0,33473.0,23408.0,57223.0,113057.0,150178.0,169938.0,32149.0,12390.0,-55834.0,36075.0
72,2021-04-06,173978.0,67784.0,35419.0,19949.0,55270.0,106557.0,143003.0,161924.0,30975.0,12054.0,-51287.0,32365.0
73,2021-03-30,173458.0,66893.0,38279.0,17975.0,58369.0,103835.0,143237.0,160089.0,30221.0,13369.0,-45466.0,28614.0
74,2021-03-23,183571.0,70181.0,39470.0,23046.0,58135.0,108503.0,151361.0,171018.0,32210.0,12552.0,-50368.0,30711.0
75,2021-03-16,183447.0,71036.0,37154.0,22779.0,56832.0,110867.0,150647.0,170801.0,32799.0,12645.0,-54035.0,33882.0
76,2021-03-09,180166.0,71928.0,35535.0,21921.0,54777.0,111266.0,148626.0,168722.0,31540.0,11444.0,-56489.0,36393.0
77,2021-03-02,184214.0,75463.0,35375.0,22534.0,52671.0,113455.0,150667.0,171363.0,33547.0,12851.0,-60784.0,40088.0
78,2021-02-23,198143.0,80144.0,31162.0,28614.0,52675.0,125467.0,161433.0,185243.0,36711.0,12900.0,-72792.0,48982.0
79,2021-02-16,218166.0,81930.0,31484.0,38132.0,59609.0,132691.0,179671.0,202307.0,38495.0,15859.0,-73082.0,50446.0
80,2021-02-09,214070.0,80962.0,30497.0,36224.0,57597.0,132284.0,174783.0,199005.0,39287.0,15065.0,-74687.0,50465.0
81,2021-02-02,215675.0,81180.0,29342.0,41587.0,54948.0,130368.0,177714.0,201296.0,37961.0,14379.0,-75420.0,51838.0
82,2021-01-26,190750.0,85048.0,30484.0,27413.0,47661.0,122053.0,160122.0,179951.0,30628.0,10799.0,-74392.0,54564.0
83,2021-01-19,193687.0,84483.0,32261.0,30667.0,48010.0,119702.0,163160.0,182631.0,30527.0,11056.0,-71692.0,52222.0
84,2021-01-12,198448.0,88528.0,35174.0,30300.0,49252.0,121055.0,168080.0,186529.0,30367.0,11919.0,-71803.0,53354.0
85,2021-01-05,207653.0,92394.0,36008.0,31442.0,49865.0,129501.0,173702.0,196952.0,33951.0,10701.0,-79636.0,56386.0
86,2020-12-29,195771.0,90662.0,34624.0,25309.0,48099.0,126319.0,164069.0,186252.0,31702.0,9519.0,-78220.0,56038.0
87,2020-12-21,202742.0,92116.0,33654.0,29235.0,49601.0,128839.0,170951.0,191728.0,31791.0,11015.0,-79238.0,58462.0
88,2020-12-15,183576.0,82230.0,31362.0,22954.0,47831.0,118953.0,153015.0,173269.0,30561.0,10308.0,-71122.0,50868.0
89,2020-12-08,180263.0,80714.0,31079.0,21560.0,48107.0,117111.0,150381.0,169750.0,29882.0,10514.0,-69004.0,49635.0
90,2020-12-01,176662.0,78331.0,29152.0,20267.0,51847.0,115846.0,150445.0,165265.0,26217.0,11397.0,-63999.0,49179.0
91,2020-11-24,182803.0,75794.0,29074.0,24186.0,55309.0,117028.0,155289.0,170288.0,27514.0,12514.0,-61719.0,46720.0
92,2020-11-17,201224.0,77018.0,28447.0,34353.0,60484.0,126523.0,171855.0,189322.0,29369.0,11902.0,-66039.0,48571.0
93,2020-11-10,196457.0,73927.0,25174.0,31825.0,61120.0,124895.0,166872.0,181894.0,29585.0,14563.0,-63775.0,48753.0
94,2020-11-03,193065.0,73918.0,25604.0,31151.0,58650.0,122244.0,163718.0,178999.0,29347.0,14066.0,-63594.0,48314.0
95,2020-10-27,197981.0,78137.0,30933.0,29887.0,60902.0,123942.0,168926.0,184762.0,29055.0,13219.0,-63040.0,47204.0
96,2020-10-20,202338.0,78052.0,31459.0,34210.0,60540.0,123378.0,172801.0,189047.0,29537.0,13291.0,-62838.0,46593.0
97,2020-10-13,201615.0,78289.0,35442.0,32733.0,60782.0,121297.0,171804.0,189472.0,29811.0,12143.0,-60515.0,42847.0
98,2020-10-06,196557.0,77262.0,33358.0,31309.0,59639.0,119709.0,168210.0,184376.0,28347.0,12181.0,-60070.0,43904.0
99,2020-09-29,198138.0,76775.0,33139.0,31533.0,61587.0,118964.0,169895.0,183637.0,28243.0,14501.0,-57377.0,43636.0
100,2020-09-22,207152.0,76042.0,35073.0,39253.0,62886.0,119509.0,178181.0,193835.0,28971.0,13317.0,-56623.0,40969.0
101,2020-09-15,213298.0,79523.0,36782.0,39350.0,62991.0,124877.0,181864.0,201009.0,31433.0,12288.0,-61886.0,42741.0
102,2020-09-08,209269.0,75414.0,37376.0,38539.0,65276.0,120212.0,179229.0,196126.0,30039.0,13142.0,-54936.0,38038.0
103,2020-09-01,219622.0,79386.0,41283.0,39725.0,66815.0,124794.0,185926.0,205801.0,33696.0,13821.0,-57979.0,38103.0
104,2020-08-25,256408.0,76270.0,39175.0,70272.0,77393.0,131162.0,223935.0,240609.0,32472.0,15799.0,-53769.0,37095.0
105,2020-08-18,268440.0,74000.0,41178.0,74106.0,85110.0,135832.0,233215.0,251116.0,35224.0,17324.0,-50722.0,32822.0
106,2020-08-11,264548.0,69478.0,40806.0,75441.0,81292.0,132446.0,226211.0,248693.0,38337.0,15855.0,-51154.0,28672.0
107,2020-08-04,267497.0,78635.0,43794.0,73437.0,77800.0,134120.0,229872.0,251351.0,37625.0,16146.0,-56320.0,34841.0
108,2020-07-28,239166.0,77495.0,45973.0,53614.0,72784.0,125082.0,203892.0,224669.0,35274.0,14497.0,-52298.0,31522.0
109,2020-07-21,241975.0,91102.0,43968.0,47506.0,68987.0,131457.0,207595.0,222931.0,34380.0,19045.0,-62470.0,47134.0
110,2020-07-14,218608.0,85637.0,42289.0,36576.0,64767.0,124837.0,186981.0,203703.0,31628.0,14906.0,-60070.0,43348.0
111,2020-07-07,203565.0,80244.0,43001.0,30481.0,63584.0,116242.0,174309.0,189725.0,29256.0,13840.0,-52658.0,37243.0
112,2020-06-30,202582.0,78678.0,41031.0,29104.0,66885.0,117765.0,174667.0,187900.0,27916.0,14682.0,-50880.0,37647.0
113,2020-06-23,226475.0,70938.0,33688.0,42707.0,84210.0,135311.0,197855.0,211707.0,28621.0,14769.0,-51101.0,37250.0
114,2020-06-16,215897.0,65566.0,29482.0,37572.0,84178.0,133793.0,187316.0,200846.0,28582.0,15051.0,-49615.0,36084.0
115,2020-06-09,215910.0,64889.0,32099.0,37586.0,83113.0,133898.0,185588.0,203583.0,30322.0,12326.0,-50785.0,32790.0
116,2020-06-02,212267.0,64500.0,27657.0,35074.0,81837.0,136611.0,181411.0,199342.0,30856.0,12925.0,-54774.0,36843.0
117,2020-05-26,196716.0,60625.0,24269.0,30744.0,77438.0,128330.0,168807.0,183343.0,27909.0,13372.0,-50892.0,36356.0
118,2020-05-19,203613.0,54538.0,23353.0,39988.0,80083.0,126129.0,174609.0,189469.0,29004.0,14144.0,-46046.0,31185.0
119,2020-05-12,175184.0,43699.0,19315.0,31952.0,73808.0,113808.0,149458.0,165074.0,25726.0,10109.0,-40000.0,24384.0
120,2020-05-05,171230.0,42673.0,21102.0,30426.0,75640.0,108964.0,148740.0,160493.0,22490.0,10737.0,-33324.0,21571.0
121,2020-04-28,176436.0,44333.0,19522.0,31643.0,77235.0,114117.0,153210.0,165283.0,23226.0,11154.0,-36882.0,24811.0
122,2020-04-21,192775.0,43428.0,18285.0,41090.0,84076.0,120834.0,168595.0,180209.0,24180.0,12566.0,-36758.0,25143.0
123,2020-04-14,197471.0,46133.0,17684.0,40452.0,83852.0,126151.0,170437.0,184287.0,27034.0,13184.0,-42299.0,28449.0
124,2020-04-07,191261.0,45041.0,17471.0,39450.0,82314.0,124197.0,166806.0,181118.0,24455.0,10143.0,-41883.0,27570.0
125,2020-03-31,191043.0,45070.0,16700.0,39115.0,84733.0,124354.0,168917.0,180168.0,22126.0,10875.0,-39621.0,28370.0
126,2020-03-24,221086.0,46801.0,18383.0,59409.0,90450.0,130994.0,196660.0,208786.0,24427.0,12301.0,-40544.0,28418.0
127,2020-03-17,234263.0,54057.0,18258.0,63764.0,91464.0,140664.0,209285.0,222687.0,24978.0,11576.0,-49200.0,35799.0
128,2020-03-10,229521.0,73080.0,29605.0,43988.0,85306.0,144445.0,202374.0,218039.0,27147.0,11482.0,-59139.0,43475.0
129,2020-03-03,236186.0,79276.0,33603.0,43733.0,82101.0,148844.0,205110.0,226180.0,31076.0,10006.0,-66743.0,45673.0
130,2020-02-25,271189.0,107656.0,32737.0,46376.0,80403.0,180750.0,234434.0,259863.0,36755.0,11326.0,-100347.0,74919.0
131,2020-02-18,277951.0,110183.0,29537.0,51225.0,80816.0,185323.0,242224.0,266086.0,35727.0,11865.0,-104507.0,80646.0
132,2020-02-11,255507.0,96117.0,28309.0,44516.0,79955.0,173469.0,220589.0,246294.0,34919.0,9213.0,-93514.0,67808.0
133,2020-02-04,258764.0,96993.0,28543.0,50697.0,77289.0,170021.0,224978.0,249260.0,33786.0,9504.0,-92732.0,68450.0
134,2020-01-28,262732.0,104520.0,41354.0,48381.0,75436.0,165302.0,228338.0,255037.0,34394.0,7695.0,-89866.0,63166.0
135,2020-01-21,270106.0,108824.0,38664.0,52581.0,74483.0,170734.0,235887.0,261979.0,34218.0,8127.0,-96251.0,70160.0
136,2020-01-14,270359.0,111453.0,42830.0,50335.0,74812.0,169073.0,236600.0,262238.0,33760.0,8122.0,-94261.0,68623.0
137,2020-01-07,273133.0,110401.0,40660.0,50530.0,77121.0,171754.0,238052.0,262944.0,35081.0,10189.0,-94633.0,69741.0
138,2019-12-31,262951.0,107398.0,35375.0,46192.0,74024.0,173887.0,227615.0,255455.0,35336.0,7497.0,-99863.0,72023.0
139,2019-12-24,260191.0,101889.0,36642.0,46772.0,78617.0,167550.0,227277.0,250964.0,32914.0,9227.0,-88933.0,65247.0
140,2019-12-17,237541.0,87025.0,41014.0,39940.0,77211.0,149213.0,204177.0,230167.0,33364.0,7374.0,-72002.0,46011.0
141,2019-12-10,233676.0,83625.0,44055.0,39649.0,77969.0,140741.0,201243.0,224446.0,32433.0,9230.0,-62772.0,39570.0
142,2019-12-03,234417.0,88985.0,38017.0,36676.0,75187.0,150876.0,200848.0,225569.0,33569.0,8848.0,-75689.0,50968.0
143,2019-11-26,235619.0,91104.0,37756.0,35435.0,77232.0,152663.0,203770.0,225854.0,31848.0,9765.0,-75431.0,53348.0
144,2019-11-19,268541.0,89186.0,42245.0,47841.0,94589.0,164420.0,231617.0,254507.0,36925.0,14034.0,-69831.0,46941.0
145,2019-11-12,270032.0,88280.0,49934.0,46206.0,98426.0,162389.0,232913.0,258528.0,37120.0,11504.0,-63963.0,38346.0
146,2019-11-05,274558.0,97376.0,45751.0,47463.0,91695.0,171098.0,236535.0,264313.0,38023.0,10246.0,-79403.0,51625.0
147,2019-10-29,269194.0,95830.0,37851.0,48041.0,89347.0,162347.0,233218.0,248239.0,35975.0,20954.0,-73000.0,57979.0
148,2019-10-22,266986.0,89911.0,40134.0,49309.0,91862.0,167779.0,231082.0,257223.0,35904.0,9764.0,-75917.0,49777.0
149,2019-10-15,264435.0,85469.0,38798.0,50124.0,91789.0,165947.0,227382.0,254869.0,37053.0,9566.0,-74158.0,46671.0
150,2019-10-08,269712.0,90831.0,36195.0,50712.0,91018.0,172814.0,232560.0,259721.0,37152.0,9991.0,-81796.0,54636.0
151,2019-10-01,266113.0,89424.0,37463.0,50381.0,90184.0,167529.0,229989.0,255372.0,36124.0,10741.0,-77345.0,51961.0
152,2019-09-24,289276.0,96916.0,37229.0,60515.0,94768.0,180138.0,252199.0,277881.0,37077.0,11395.0,-85370.0,59687.0
153,2019-09-17,283105.0,96388.0,33438.0,57890.0,94117.0,179330.0,248395.0,270658.0,34710.0,12448.0,-85213.0,62950.0
154,2019-09-10,286829.0,102618.0,35319.0,55885.0,91379.0,183919.0,249882.0,275123.0,36947.0,11706.0,-92540.0,67299.0
155,2019-09-03,300392.0,108888.0,37825.0,57441.0,95853.0,189457.0,262182.0,284724.0,38210.0,15668.0,-93604.0,71063.0
156,2019-08-27,302403.0,107486.0,41487.0,58312.0,98880.0,187113.0,264678.0,286913.0,37726.0,15490.0,-88233.0,65999.0
157,2019-08-20,303226.0,98455.0,45026.0,56921.0,104541.0,182898.0,259917.0,284845.0,43309.0,18381.0,-78357.0,53429.0
158,2019-08-13,297079.0,101153.0,55156.0,50206.0,105666.0,178424.0,257025.0,283786.0,40054.0,13294.0,-72758.0,45997.0
159,2019-08-06,290170.0,109338.0,55050.0,48357.0,94786.0,175466.0,252481.0,278874.0,37689.0,11296.0,-80680.0,54288.0
160,2019-07-30,288014.0,114240.0,45767.0,49885.0,89969.0,178712.0,254093.0,274364.0,33921.0,13650.0,-88743.0,68473.0
161,2019-07-23,293748.0,111456.0,51421.0,58267.0,89774.0,171320.0,259497.0,281008.0,34252.0,12740.0,-81546.0,60035.0
162,2019-07-16,269406.0,100756.0,62730.0,44840.0,89716.0,150170.0,235312.0,257740.0,34094.0,11666.0,-60454.0,38026.0
163,2019-07-09,251401.0,93904.0,70912.0,35982.0,88944.0,132815.0,218829.0,239708.0,32572.0,11692.0,-43871.0,22992.0
164,2019-07-02,254300.0,98076.0,69519.0,33795.0,88946.0,139938.0,220817.0,243252.0,33483.0,11048.0,-50992.0,28557.0
165,2019-06-25,261136.0,96703.0,66986.0,35617.0,92487.0,145632.0,224807.0,248235.0,36329.0,12901.0,-53145.0,29717.0
166,2019-06-18,275681.0,91973.0,78285.0,43997.0,104336.0,138500.0,240306.0,260782.0,35374.0,14898.0,-34164.0,13688.0
167,2019-06-11,259262.0,82665.0,82244.0,38598.0,99643.0,123278.0,220905.0,244119.0,38356.0,15142.0,-23635.0,421.0
168,2019-06-04,246942.0,74844.0,84834.0,40100.0,95223.0,106568.0,210166.0,231502.0,36776.0,15440.0,-11345.0,-9990.0
169,2019-05-28,244631.0,70733.0,96749.0,36563.0,99750.0,95986.0,207046.0,229297.0,37585.0,15334.0,3764.0,-26016.0
170,2019-05-21,243322.0,71269.0,91383.0,37613.0,99063.0,99724.0,207944.0,228720.0,35378.0,14602.0,-661.0,-20114.0
171,2019-05-14,232018.0,75360.0,80656.0,31390.0,92521.0,102843.0,199271.0,214888.0,32747.0,17130.0,-10322.0,-5296.0
172,2019-05-07,227685.0,75548.0,78653.0,30070.0,90829.0,105795.0,196447.0,214517.0,31238.0,13168.0,-14966.0,-3105.0
173,2019-04-30,223856.0,75577.0,75410.0,28059.0,88746.0,108585.0,192382.0,212054.0,31474.0,11802.0,-19839.0,167.0
174,2019-04-23,253990.0,73655.0,76726.0,37061.0,106498.0,124265.0,217214.0,238052.0,36776.0,15938.0,-17767.0,-3071.0
175,2019-04-16,257624.0,74045.0,70250.0,38495.0,109331.0,131809.0,221871.0,240554.0,35753.0,17070.0,-22478.0,3795.0
176,2019-04-09,240219.0,74958.0,59642.0,35388.0,93454.0,131071.0,203800.0,226101.0,36419.0,14118.0,-37617.0,15316.0
177,2019-04-02,229934.0,77766.0,62246.0,33080.0,86857.0,120776.0,197703.0,216102.0,32232.0,13832.0,-33919.0,15520.0
178,2019-03-26,220696.0,76115.0,49488.0,28332.0,84466.0,131687.0,188912.0,209507.0,31784.0,11189.0,-47221.0,26627.0
179,2019-03-19,221570.0,73196.0,51125.0,30846.0,85290.0,128732.0,189332.0,210704.0,32237.0,10866.0,-43442.0,22071.0
180,2019-03-12,221854.0,74778.0,48688.0,30175.0,84241.0,130403.0,189194.0,209266.0,32660.0,12589.0,-46162.0,26090.0
181,2019-03-05,221471.0,75294.0,43965.0,29105.0,84569.0,136769.0,188968.0,209839.0,32502.0,11631.0,-52200.0,31329.0
182,2019-02-26,235837.0,90244.0,32291.0,26417.0,87024.0,165270.0,203684.0,223978.0,32153.0,11859.0,-78246.0,57953.0
183,2019-02-19,263313.0,89503.0,38171.0,35620.0,99864.0,175574.0,224987.0,249366.0,38326.0,13948.0,-75710.0,51332.0
184,2019-02-12,256779.0,90053.0,35912.0,32605.0,97281.0,174219.0,219938.0,242736.0,36841.0,14044.0,-76938.0,54141.0
185,2019-02-05,247628.0,90096.0,32521.0,35291.0,86771.0,165914.0,212158.0,233726.0,35470.0,13902.0,-79143.0,57575.0
186,2019-01-29,233416.0,86468.0,31546.0,31047.0,83278.0,157007.0,200793.0,219599.0,32623.0,13818.0,-73729.0,54922.0
187,2019-01-22,227247.0,83020.0,33784.0,31321.0,81235.0,147548.0,195576.0,212652.0,31671.0,14594.0,-66313.0,49236.0
188,2019-01-15,233109.0,85718.0,32487.0,33576.0,81337.0,154191.0,200632.0,220255.0,32477.0,12854.0,-72854.0,53231.0
189,2019-01-08,227999.0,87148.0,31773.0,32135.0,78862.0,148995.0,198145.0,212903.0,29853.0,15096.0,-70133.0,55375.0
190,2018-12-31,214575.0,82639.0,37064.0,30198.0,73754.0,132617.0,186591.0,199879.0,27985.0,14696.0,-58863.0,45575.0
191,2018-12-24,212016.0,75567.0,50729.0,30290.0,77309.0,117252.0,183167.0,198271.0,28849.0,13745.0,-39943.0,24838.0
192,2018-12-18,209312.0,72247.0,53524.0,28892.0,78497.0,113532.0,179636.0,195948.0,29675.0,13364.0,-35035.0,18723.0
193,2018-12-11,209886.0,69136.0,59293.0,28381.0,82055.0,109160.0,179572.0,196834.0,30314.0,13052.0,-27105.0,9843.0
194,2018-12-04,214813.0,67706.0,69650.0,31600.0,85199.0,100034.0,184505.0,201285.0,30308.0,13528.0,-14835.0,-1944.0
195,2018-11-27,233955.0,66023.0,79036.0,33698.0,98715.0,107235.0,198435.0,219969.0,35520.0,13987.0,-8520.0,-13013.0
