,Date,Open Interest,Noncommercial Long,Noncommercial Short,Noncommercial Spreads,Commercial Long,Commercial Short,Total Long,Total Short,Nonreportable Positions Long,Nonreportable Positions Short,Commercial Net Position,Noncommercial Net Position
33,2022-01-04,154125.0,42940.0,54594.0,11669.0,69929.0,61933.0,124538.0,128196.0,29587.0,25929.0,7996.0,-11654.0
34,2021-12-28,156575.0,43570.0,55042.0,9620.0,71519.0,64530.0,124708.0,129191.0,31867.0,27384.0,6989.0,-11472.0
35,2021-12-21,165357.0,46519.0,58284.0,10439.0,76775.0,69104.0,133733.0,137827.0,31623.0,27529.0,7671.0,-11765.0
36,2021-12-14,205713.0,38864.0,52846.0,38114.0,84256.0,87007.0,161233.0,177967.0,44480.0,27746.0,-2751.0,-13982.0
37,2021-12-07,170747.0,40874.0,51948.0,15617.0,81311.0,74531.0,137802.0,142096.0,32945.0,28651.0,6780.0,-11074.0
38,2021-11-30,174035.0,42078.0,56353.0,13476.0,84875.0,76236.0,140430.0,146065.0,33605.0,27969.0,8639.0,-14275.0
39,2021-11-23,172127.0,44963.0,48330.0,10818.0,76820.0,89493.0,132600.0,148640.0,39528.0,23487.0,-12673.0,-3367.0
40,2021-11-16,167144.0,45843.0,36055.0,7861.0,70942.0,99940.0,124646.0,143857.0,42498.0,23287.0,-28998.0,9788.0
41,2021-11-09,170831.0,45317.0,38288.0,6823.0,73814.0,103192.0,125955.0,148304.0,44876.0,22527.0,-29378.0,7029.0
42,2021-11-02,177790.0,43526.0,35142.0,10927.0,77265.0,109396.0,131718.0,155465.0,46072.0,22324.0,-32131.0,8384.0
43,2021-10-26,182324.0,47347.0,38625.0,12164.0,78366.0,111040.0,137877.0,161828.0,44447.0,20495.0,-32674.0,8722.0
44,2021-10-19,176351.0,41769.0,48124.0,12500.0,80767.0,93844.0,135037.0,154468.0,41314.0,21883.0,-13077.0,-6355.0
45,2021-10-12,150132.0,23808.0,47452.0,10845.0,76478.0,69670.0,111131.0,127967.0,39001.0,22165.0,6808.0,-23644.0
46,2021-10-05,146490.0,19758.0,43049.0,12394.0,78116.0,66665.0,110267.0,122109.0,36222.0,24381.0,11451.0,-23291.0
47,2021-09-28,145651.0,23101.0,40847.0,12010.0,77408.0,65575.0,112519.0,118432.0,33131.0,27219.0,11833.0,-17746.0
48,2021-09-21,155262.0,19736.0,45820.0,15188.0,85364.0,69277.0,120287.0,130285.0,34975.0,24978.0,16087.0,-26084.0
49,2021-09-14,203555.0,38822.0,44732.0,12186.0,117507.0,120125.0,168515.0,177044.0,35040.0,26511.0,-2618.0,-5910.0
50,2021-09-07,196203.0,39030.0,41946.0,11626.0,107592.0,117412.0,158247.0,170984.0,37955.0,25219.0,-9820.0,-2916.0
51,2021-08-31,197522.0,43039.0,43616.0,11605.0,106464.0,113617.0,161107.0,168837.0,36415.0,28685.0,-7153.0,-577.0
52,2021-08-24,198943.0,46169.0,38758.0,11383.0,104199.0,121127.0,161751.0,171268.0,37192.0,27675.0,-16928.0,7411.0
53,2021-08-17,199187.0,48138.0,44999.0,8281.0,104636.0,120795.0,161055.0,174075.0,38132.0,25112.0,-16159.0,3139.0
54,2021-08-10,192035.0,46297.0,38935.0,9527.0,96279.0,120222.0,152103.0,168685.0,39932.0,23350.0,-23943.0,7362.0
55,2021-08-03,195158.0,46025.0,38902.0,10585.0,98853.0,122937.0,155464.0,172425.0,39695.0,22734.0,-24084.0,7123.0
56,2021-07-27,199739.0,47812.0,43013.0,10337.0,102240.0,124253.0,160390.0,177604.0,39349.0,22135.0,-22013.0,4799.0
57,2021-07-20,219213.0,60278.0,50406.0,12826.0,106892.0,130719.0,179995.0,193952.0,39218.0,25262.0,-23827.0,9872.0
58,2021-07-13,220844.0,63538.0,37449.0,9019.0,103593.0,155078.0,176149.0,201546.0,44695.0,19298.0,-51485.0,26089.0
59,2021-07-06,227230.0,69226.0,29248.0,10938.0,99947.0,166942.0,180111.0,207128.0,47118.0,20102.0,-66995.0,39978.0
60,2021-06-29,218547.0,66589.0,22781.0,10344.0,95637.0,166017.0,172570.0,199142.0,45977.0,19405.0,-70380.0,43808.0
61,2021-06-22,223422.0,66668.0,26826.0,10685.0,100883.0,165337.0,178237.0,202848.0,45185.0,20574.0,-64454.0,39842.0
62,2021-06-15,267315.0,72872.0,28901.0,8493.0,135916.0,209711.0,217280.0,247105.0,50035.0,20210.0,-73795.0,43971.0
63,2021-06-08,232672.0,80825.0,35176.0,12630.0,86950.0,165507.0,180405.0,213313.0,52267.0,19359.0,-78557.0,45649.0
64,2021-06-01,246936.0,90361.0,40017.0,11548.0,91014.0,175839.0,192923.0,227404.0,54013.0,19533.0,-84825.0,50344.0
65,2021-05-25,230880.0,85132.0,39910.0,9530.0,84411.0,161183.0,179073.0,210623.0,51808.0,20257.0,-76772.0,45222.0
66,2021-05-18,224585.0,82794.0,36084.0,9467.0,80945.0,157023.0,173206.0,202574.0,51379.0,22010.0,-76078.0,46710.0
67,2021-05-11,217517.0,79856.0,40771.0,8083.0,78876.0,146068.0,166816.0,194922.0,50701.0,22595.0,-67192.0,39085.0
68,2021-05-04,209210.0,73737.0,48052.0,6108.0,74537.0,136141.0,154382.0,190301.0,54828.0,18909.0,-61604.0,25685.0
69,2021-04-27,190329.0,56160.0,41000.0,5068.0,76848.0,124006.0,138077.0,170075.0,52252.0,20254.0,-47158.0,15160.0
70,2021-04-20,182327.0,53479.0,40840.0,4696.0,75865.0,117510.0,134040.0,163046.0,48287.0,19281.0,-41645.0,12639.0
71,2021-04-13,173741.0,47418.0,46237.0,5204.0,75240.0,103386.0,127862.0,154827.0,45879.0,18914.0,-28146.0,1181.0
72,2021-04-06,174793.0,47320.0,44925.0,5098.0,74752.0,105026.0,127170.0,155049.0,47623.0,19744.0,-30274.0,2395.0
73,2021-03-30,173706.0,48204.0,42487.0,4894.0,72693.0,107148.0,125791.0,154528.0,47915.0,19177.0,-34455.0,5717.0
74,2021-03-23,172515.0,46802.0,42439.0,5231.0,72213.0,104161.0,124246.0,151831.0,48269.0,20684.0,-31948.0,4363.0
75,2021-03-16,197808.0,50229.0,40294.0,7845.0,87414.0,117254.0,145488.0,165392.0,52320.0,32415.0,-29840.0,9935.0
76,2021-03-09,181574.0,49036.0,38766.0,7751.0,74221.0,117184.0,131008.0,163702.0,50566.0,17873.0,-42963.0,10270.0
77,2021-03-02,180661.0,51528.0,35716.0,7588.0,71613.0,120688.0,130729.0,163992.0,49933.0,16669.0,-49075.0,15812.0
78,2021-02-23,179176.0,47900.0,37330.0,6924.0,73065.0,116695.0,127888.0,160950.0,51288.0,18227.0,-43630.0,10570.0
79,2021-02-16,169707.0,45312.0,37028.0,5928.0,72273.0,107367.0,123512.0,150323.0,46195.0,19384.0,-35094.0,8284.0
80,2021-02-09,167606.0,43805.0,35301.0,6203.0,72336.0,108146.0,122344.0,149650.0,45262.0,17956.0,-35810.0,8504.0
81,2021-02-02,168770.0,44579.0,30428.0,7820.0,74463.0,112977.0,126862.0,151225.0,41908.0,17545.0,-38514.0,14151.0
82,2021-01-26,179267.0,51757.0,39748.0,7262.0,75229.0,114777.0,134248.0,161787.0,45019.0,17480.0,-39548.0,12009.0
83,2021-01-19,163920.0,41650.0,33307.0,8050.0,73807.0,104522.0,123507.0,145878.0,40413.0,18041.0,-30715.0,8343.0
84,2021-01-12,165967.0,41433.0,31465.0,7578.0,75260.0,108191.0,124271.0,147233.0,41696.0,18734.0,-32931.0,9968.0
85,2021-01-05,169011.0,41271.0,27672.0,7868.0,77328.0,115323.0,126467.0,150863.0,42544.0,18149.0,-37995.0,13599.0
86,2020-12-29,166005.0,41778.0,27673.0,6989.0,75558.0,116509.0,124325.0,151172.0,41679.0,14833.0,-40951.0,14105.0
87,2020-12-21,169214.0,42986.0,33712.0,7385.0,75875.0,113130.0,126246.0,154227.0,42969.0,14987.0,-37255.0,9274.0
88,2020-12-15,209638.0,40019.0,55719.0,8715.0,113486.0,128909.0,162220.0,193343.0,47417.0,16295.0,-15423.0,-15700.0
89,2020-12-08,173370.0,34716.0,56399.0,9220.0,82503.0,89874.0,126439.0,155494.0,46932.0,17877.0,-7371.0,-21683.0
90,2020-12-01,157186.0,28538.0,51274.0,6347.0,79237.0,83913.0,114121.0,141534.0,43065.0,15652.0,-4676.0,-22736.0
91,2020-11-24,149460.0,31337.0,49360.0,4872.0,74632.0,78764.0,110841.0,132996.0,38619.0,16464.0,-4132.0,-18023.0
92,2020-11-17,144242.0,25301.0,46957.0,5687.0,76024.0,75920.0,107012.0,128564.0,37230.0,15678.0,104.0,-21656.0
93,2020-11-10,144465.0,25053.0,47550.0,5645.0,75276.0,74924.0,105973.0,128119.0,38492.0,16346.0,352.0,-22497.0
94,2020-11-03,134518.0,21149.0,42715.0,5057.0,75082.0,67580.0,101288.0,115351.0,33230.0,19166.0,7502.0,-21566.0
95,2020-10-27,131623.0,24575.0,43220.0,5392.0,69393.0,64830.0,99359.0,113442.0,32264.0,18181.0,4563.0,-18645.0
96,2020-10-20,134461.0,24427.0,44512.0,7006.0,70296.0,63356.0,101730.0,114874.0,32732.0,19587.0,6940.0,-20085.0
97,2020-10-13,132089.0,24322.0,38791.0,6055.0,68751.0,65888.0,99128.0,110734.0,32961.0,21355.0,2863.0,-14469.0
98,2020-10-06,124275.0,20719.0,39698.0,5746.0,68330.0,56951.0,94796.0,102395.0,29480.0,21881.0,11379.0,-18979.0
99,2020-09-29,124336.0,20672.0,40230.0,6127.0,65051.0,57424.0,91850.0,103781.0,32486.0,20555.0,7627.0,-19558.0
100,2020-09-22,128410.0,22495.0,42067.0,6626.0,67214.0,61829.0,96334.0,110522.0,32075.0,17888.0,5385.0,-19572.0
101,2020-09-15,157493.0,29209.0,45835.0,5827.0,73616.0,87759.0,108652.0,139421.0,48841.0,18072.0,-14143.0,-16626.0
102,2020-09-08,149555.0,29819.0,46785.0,7024.0,78788.0,75793.0,115631.0,129602.0,33923.0,19953.0,2995.0,-16966.0
103,2020-09-01,158491.0,26511.0,53441.0,8795.0,85293.0,75864.0,120599.0,138099.0,37892.0,20392.0,9429.0,-26930.0
104,2020-08-25,145601.0,22037.0,51112.0,7548.0,82831.0,65744.0,112416.0,124404.0,33185.0,21197.0,17087.0,-29075.0
105,2020-08-18,158132.0,20238.0,53000.0,7298.0,95593.0,75396.0,123130.0,135694.0,35002.0,22438.0,20197.0,-32762.0
106,2020-08-11,150722.0,17770.0,46446.0,6674.0,91834.0,75368.0,116278.0,128489.0,34444.0,22233.0,16466.0,-28676.0
107,2020-08-04,153695.0,19460.0,42599.0,8649.0,91397.0,78205.0,119507.0,129454.0,34189.0,24242.0,13192.0,-23139.0
108,2020-07-28,156503.0,31749.0,44567.0,8762.0,84127.0,79318.0,124638.0,132647.0,31865.0,23856.0,4809.0,-12818.0
109,2020-07-21,158049.0,34211.0,51098.0,7277.0,85567.0,75626.0,127054.0,134000.0,30994.0,24049.0,9941.0,-16887.0
110,2020-07-14,159324.0,27573.0,47227.0,5586.0,99548.0,80406.0,132708.0,133219.0,26617.0,26105.0,19142.0,-19654.0
111,2020-07-07,132272.0,32065.0,48564.0,5444.0,68907.0,51408.0,106416.0,105416.0,25856.0,26856.0,17499.0,-16499.0
112,2020-06-30,133791.0,29252.0,48578.0,6841.0,70926.0,53265.0,107018.0,108684.0,26773.0,25107.0,17661.0,-19326.0
113,2020-06-23,120862.0,22806.0,43525.0,7698.0,62675.0,44634.0,93178.0,95857.0,27684.0,25005.0,18041.0,-20719.0
114,2020-06-16,141969.0,19620.0,45542.0,9154.0,86078.0,61014.0,114852.0,115710.0,27117.0,26259.0,25064.0,-25922.0
115,2020-06-09,135998.0,22512.0,47454.0,7498.0,76743.0,51873.0,106753.0,106825.0,29244.0,29173.0,24870.0,-24942.0
116,2020-06-02,151965.0,18859.0,54799.0,8978.0,93239.0,58504.0,121076.0,122281.0,30889.0,29684.0,34735.0,-35940.0
117,2020-05-26,149759.0,20878.0,55841.0,9410.0,89020.0,51915.0,119308.0,117166.0,30451.0,32593.0,37105.0,-34963.0
118,2020-05-19,148374.0,22390.0,58083.0,8810.0,88287.0,50794.0,119487.0,117688.0,28886.0,30685.0,37493.0,-35693.0
119,2020-05-12,137870.0,16452.0,49162.0,9355.0,85611.0,47576.0,111419.0,106094.0,26452.0,31776.0,38035.0,-32710.0
120,2020-05-05,140901.0,17040.0,49482.0,11365.0,86132.0,50457.0,114536.0,111303.0,26365.0,29598.0,35675.0,-32442.0
121,2020-04-28,137840.0,16151.0,45877.0,9855.0,85830.0,49295.0,111836.0,105027.0,26004.0,32813.0,36535.0,-29726.0
122,2020-04-21,142895.0,19945.0,44628.0,10361.0,86799.0,52190.0,117105.0,107179.0,25791.0,35717.0,34609.0,-24683.0
123,2020-04-14,138338.0,18090.0,42597.0,8937.0,85053.0,53110.0,112080.0,104644.0,26257.0,33693.0,31943.0,-24507.0
124,2020-04-07,136657.0,17071.0,42268.0,10418.0,82390.0,52324.0,109880.0,105010.0,26778.0,31647.0,30066.0,-25197.0
125,2020-03-31,151146.0,20171.0,46815.0,12816.0,91196.0,60887.0,124184.0,120519.0,26962.0,30627.0,30309.0,-26644.0
126,2020-03-24,156714.0,20811.0,52907.0,16038.0,91912.0,58784.0,128760.0,127730.0,27954.0,28984.0,33128.0,-32096.0
127,2020-03-17,212290.0,42728.0,54291.0,15986.0,121680.0,96144.0,180393.0,166421.0,31896.0,45868.0,25536.0,-11563.0
128,2020-03-10,199566.0,47910.0,51507.0,12944.0,102313.0,102303.0,163168.0,166754.0,36399.0,32813.0,10.0,-3597.0
129,2020-03-03,180234.0,55007.0,45861.0,9980.0,76463.0,93653.0,141450.0,149494.0,38784.0,30740.0,-17190.0,9146.0
130,2020-02-25,184118.0,63382.0,48931.0,7651.0,74783.0,96960.0,145816.0,153541.0,38302.0,30576.0,-22177.0,14451.0
131,2020-02-18,175297.0,61053.0,53749.0,7761.0,70182.0,84468.0,138996.0,145978.0,36301.0,29319.0,-14286.0,7304.0
132,2020-02-11,177163.0,67481.0,58788.0,6968.0,63230.0,82328.0,137680.0,148084.0,39483.0,29079.0,-19098.0,8693.0
133,2020-02-04,189407.0,66629.0,50125.0,7967.0,70882.0,108125.0,145477.0,166216.0,43929.0,23191.0,-37243.0,16504.0
134,2020-01-28,198606.0,75524.0,42450.0,7616.0,75362.0,125513.0,158502.0,175579.0,40104.0,23027.0,-50151.0,33074.0
135,2020-01-21,199621.0,73891.0,35964.0,7211.0,73721.0,134727.0,154823.0,177901.0,44798.0,21720.0,-61006.0,37927.0
136,2020-01-14,201884.0,69937.0,37470.0,8602.0,75631.0,135835.0,154170.0,181907.0,47715.0,19977.0,-60204.0,32467.0
137,2020-01-07,203289.0,68673.0,41478.0,11995.0,77402.0,127535.0,158070.0,181008.0,45219.0,22280.0,-50133.0,27195.0
138,2019-12-31,193703.0,61816.0,52225.0,10930.0,72732.0,109826.0,145478.0,172981.0,48225.0,20722.0,-37094.0,9591.0
139,2019-12-24,171046.0,50954.0,42771.0,8592.0,71686.0,101665.0,131231.0,153028.0,39815.0,18018.0,-29979.0,8183.0
140,2019-12-17,204852.0,48046.0,36213.0,16252.0,94261.0,129606.0,158560.0,182072.0,46292.0,22780.0,-35345.0,11833.0
141,2019-12-10,182170.0,55726.0,34451.0,12596.0,76275.0,108295.0,144597.0,155342.0,37573.0,26828.0,-32020.0,21275.0
142,2019-12-03,199033.0,64137.0,42324.0,13107.0,86890.0,117783.0,164134.0,173215.0,34899.0,25819.0,-30893.0,21813.0
143,2019-11-26,180887.0,60407.0,40362.0,9220.0,74398.0,107143.0,144024.0,156725.0,36863.0,24162.0,-32745.0,20045.0
144,2019-11-19,186072.0,65124.0,35204.0,9021.0,74925.0,118157.0,149070.0,162382.0,37002.0,23690.0,-43232.0,29920.0
145,2019-11-12,194156.0,73868.0,31293.0,7238.0,75676.0,133283.0,156783.0,171814.0,37374.0,22342.0,-57607.0,42575.0
146,2019-11-05,206023.0,87347.0,34015.0,6340.0,71303.0,143909.0,164990.0,184263.0,41033.0,21760.0,-72606.0,53332.0
147,2019-10-29,204380.0,81734.0,37803.0,9347.0,70927.0,134440.0,162007.0,181590.0,42372.0,22790.0,-63513.0,43931.0
148,2019-10-22,184631.0,70807.0,37517.0,9631.0,65438.0,113303.0,145876.0,160450.0,38755.0,24181.0,-47865.0,33290.0
149,2019-10-15,161446.0,57407.0,45065.0,7314.0,60719.0,82860.0,125439.0,135239.0,36006.0,26206.0,-22141.0,12342.0
150,2019-10-08,145903.0,48290.0,43317.0,6671.0,58287.0,64230.0,113248.0,114219.0,32655.0,31684.0,-5943.0,4973.0
151,2019-10-01,142334.0,46361.0,40343.0,5917.0,55930.0,69138.0,108208.0,115398.0,34126.0,26936.0,-13208.0,6018.0
152,2019-09-24,134066.0,40019.0,35640.0,6779.0,54120.0,64360.0,100918.0,106779.0,33148.0,27287.0,-10240.0,4379.0
153,2019-09-17,199020.0,61868.0,42331.0,11775.0,88300.0,115959.0,161943.0,170065.0,37078.0,28956.0,-27659.0,19537.0
154,2019-09-10,193892.0,54566.0,43426.0,13212.0,88877.0,113937.0,156656.0,170575.0,37236.0,23317.0,-25060.0,11140.0
155,2019-09-03,179957.0,48444.0,43478.0,9288.0,86311.0,96979.0,144043.0,149745.0,35914.0,30212.0,-10668.0,4966.0
156,2019-08-27,170081.0,48609.0,37418.0,7364.0,77447.0,97236.0,133420.0,142018.0,36661.0,28063.0,-19789.0,11191.0
157,2019-08-20,168456.0,47639.0,34279.0,8154.0,77291.0,98303.0,133084.0,140736.0,35372.0,27720.0,-21012.0,13360.0
158,2019-08-13,172572.0,50466.0,35824.0,7989.0,78294.0,103865.0,136749.0,147677.0,35823.0,24895.0,-25571.0,14642.0
159,2019-08-06,185862.0,63725.0,38977.0,8434.0,77809.0,110761.0,149969.0,158173.0,35894.0,27689.0,-32952.0,24748.0
160,2019-07-30,192962.0,66305.0,43653.0,7640.0,79534.0,118710.0,153479.0,170003.0,39483.0,22959.0,-39176.0,22652.0
161,2019-07-23,197808.0,69720.0,37691.0,8922.0,78687.0,126629.0,157329.0,173242.0,40479.0,24565.0,-47942.0,32029.0
162,2019-07-16,193137.0,63074.0,40991.0,7354.0,78275.0,121694.0,148703.0,170039.0,44434.0,23098.0,-43419.0,22083.0
163,2019-07-09,174754.0,48722.0,38529.0,7332.0,77866.0,104503.0,133921.0,150363.0,40833.0,24390.0,-26637.0,10193.0
164,2019-07-02,172962.0,44555.0,36331.0,12231.0,77003.0,98742.0,133788.0,147304.0,39173.0,25657.0,-21739.0,8224.0
165,2019-06-25,153332.0,24732.0,38496.0,11505.0,78813.0,77305.0,115050.0,127306.0,38282.0,26025.0,1508.0,-13764.0
166,2019-06-18,173318.0,19518.0,58471.0,12747.0,76750.0,73144.0,109015.0,144362.0,64303.0,28956.0,3606.0,-38953.0
167,2019-06-11,172669.0,25908.0,58647.0,9193.0,102667.0,76234.0,137768.0,144073.0,34901.0,28596.0,26433.0,-32739.0
168,2019-06-04,166780.0,13968.0,56330.0,16083.0,105338.0,61666.0,135389.0,134079.0,31391.0,32701.0,43672.0,-42362.0
169,2019-05-28,153275.0,14923.0,55656.0,11737.0,94929.0,50228.0,121590.0,117622.0,31685.0,35653.0,44701.0,-40733.0
170,2019-05-21,153250.0,14698.0,57695.0,12460.0,93384.0,47512.0,120542.0,117666.0,32708.0,35583.0,45872.0,-42997.0
171,2019-05-14,159863.0,16991.0,65851.0,9358.0,103813.0,49273.0,130162.0,124483.0,29701.0,35380.0,54540.0,-48860.0
172,2019-05-07,163451.0,18770.0,66061.0,10433.0,104253.0,50176.0,133456.0,126670.0,29995.0,36781.0,54077.0,-47291.0
173,2019-04-30,167987.0,18783.0,66325.0,10697.0,108857.0,52430.0,138337.0,129451.0,29651.0,38536.0,56427.0,-47542.0
174,2019-04-23,166372.0,22586.0,70761.0,9600.0,104401.0,48432.0,136587.0,128793.0,29785.0,37579.0,55969.0,-48175.0
175,2019-04-16,158099.0,17572.0,66655.0,9503.0,101921.0,47084.0,128997.0,123242.0,29102.0,34857.0,54837.0,-49083.0
176,2019-04-09,163154.0,24588.0,67631.0,9755.0,98568.0,51424.0,132910.0,128809.0,30244.0,34345.0,47144.0,-43043.0
177,2019-04-02,166486.0,24052.0,68183.0,10406.0,103301.0,52210.0,137759.0,130800.0,28727.0,35686.0,51091.0,-44131.0
178,2019-03-26,158625.0,20679.0,59622.0,10529.0,99969.0,51222.0,131178.0,121372.0,27447.0,37252.0,48747.0,-38943.0
179,2019-03-19,180787.0,15960.0,62841.0,8915.0,118856.0,57354.0,143731.0,129110.0,37056.0,51677.0,61502.0,-46881.0
180,2019-03-12,171289.0,20157.0,61206.0,10182.0,105865.0,53570.0,136204.0,124958.0,35086.0,46331.0,52295.0,-41049.0
181,2019-03-05,159938.0,18876.0,58709.0,8696.0,103476.0,55841.0,131048.0,123246.0,28890.0,36692.0,47635.0,-39833.0
182,2019-02-26,162175.0,22057.0,60150.0,9071.0,104375.0,60926.0,135503.0,130147.0,26673.0,32029.0,43449.0,-38093.0
183,2019-02-19,155932.0,22548.0,57950.0,9345.0,96400.0,55414.0,128294.0,122709.0,27638.0,33223.0,40986.0,-35402.0
184,2019-02-12,153267.0,21041.0,58138.0,7853.0,97116.0,54343.0,126009.0,120334.0,27258.0,32934.0,42773.0,-37097.0
185,2019-02-05,157863.0,20067.0,60984.0,10233.0,99838.0,52979.0,130138.0,124197.0,27725.0,33667.0,46859.0,-40917.0
186,2019-01-29,165998.0,15709.0,72403.0,10100.0,111526.0,47104.0,137336.0,129607.0,28662.0,36391.0,64422.0,-56694.0
187,2019-01-22,165192.0,15125.0,71838.0,10753.0,109266.0,46089.0,135145.0,128680.0,30047.0,36512.0,63177.0,-56713.0
188,2019-01-15,170890.0,16193.0,76185.0,11051.0,112950.0,47336.0,140194.0,134572.0,30696.0,36318.0,65614.0,-59992.0
189,2019-01-08,183643.0,18014.0,85135.0,11315.0,124322.0,45896.0,153650.0,142345.0,29993.0,41298.0,78426.0,-67121.0
190,2018-12-31,190149.0,31808.0,85418.0,12831.0,114498.0,53198.0,159138.0,151447.0,31011.0,38702.0,61300.0,-53610.0
191,2018-12-24,179754.0,25439.0,73480.0,14431.0,109317.0,54128.0,149188.0,142039.0,30566.0,37715.0,55189.0,-48041.0
192,2018-12-18,209891.0,48074.0,59147.0,15677.0,117131.0,76039.0,180882.0,150864.0,29009.0,59028.0,41092.0,-11073.0
193,2018-12-11,176889.0,39514.0,52689.0,15815.0,91805.0,67975.0,147133.0,136478.0,29755.0,40411.0,23830.0,-13175.0
194,2018-12-04,172849.0,36882.0,51413.0,12968.0,90402.0,69174.0,140252.0,133555.0,32597.0,39294.0,21228.0,-14531.0
195,2018-11-27,160683.0,39864.0,49884.0,11206.0,77777.0,61141.0,128847.0,122231.0,31837.0,38452.0,16636.0,-10020.0
